date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:09:31	49891/49891	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Nov%202022%2006:39:31%20GMT	https://multim-html.vercel.app/app-landing/index.html	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/app-landing/index.html	(from )
12:09:32	1444/1444	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Nov%202022%2006:39:32%20GMT	https://multim-html.vercel.app/robots.txt		(from )
12:09:32	71841/71841	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2006:39:32%20GMT	https://multim-html.vercel.app/assets/css/plugins/fontawesome.min.css	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/css/plugins/fontawesome.min.css	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:32	155631/155631	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2006:39:32%20GMT	https://multim-html.vercel.app/assets/css/plugins/bootstrap.min.css	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/css/plugins/bootstrap.min.css	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:32	24240/24240	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2006:39:32%20GMT	https://multim-html.vercel.app/assets/css/plugins/lightgallery.min.css	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/css/plugins/lightgallery.min.css	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:32	1652/1652	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2006:39:32%20GMT	https://multim-html.vercel.app/assets/css/plugins/slick.css	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/css/plugins/slick.css	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:33	77773/77773	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2006:39:33%20GMT	https://multim-html.vercel.app/assets/css/plugins/animate.css	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/css/plugins/animate.css	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:33	405738/405738	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2006:39:33%20GMT	https://multim-html.vercel.app/assets/css/style.css	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/css/style.css	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:33	17002/17002	---MCZ	200	added ('OK')	text/css	date:Mon,%2021%20Nov%202022%2006:39:33%20GMT	https://multim-html.vercel.app/assets/css/theme_6.css	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/css/theme_6.css	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:33	153736/153736	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2006:39:33%20GMT	https://multim-html.vercel.app/assets/img/app-landing/hero-img.png	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/img/app-landing/hero-img.png	(from https://multim-html.vercel.app/app-landing/index.html)
12:09:34	61435/61435	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2006:39:34%20GMT	https://multim-html.vercel.app/assets/img/app-landing/about.png	C:/My%20Web%20Sites/MULTIM/multim-html.vercel.app/assets/img/app-landing/about.png	(from https://multim-html.vercel.app/app-landing/index.html)
